run,model,weights,epoch,val_f1,val_acc,train_loss,seed,lr,unfreeze_lr,weight_decay,batch_size,grad_accum_steps,freeze_backbone_epochs,epochs_planned,amp,random_augmentation,csv_path,val_base,test_base,val_samples,test_samples,inferred_fields
round2_resnet18_random,resnet18,none,1,0.766355140186916,0.6212121212121212,0.6896300598194725,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet18_random,resnet18,none,2,0.6741573033707865,0.5606060606060606,0.6824859613762763,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet18_random,resnet18,none,3,0.7333333333333334,0.6363636363636364,0.6588542192502129,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet18_random,resnet18,none,4,0.7291666666666666,0.6060606060606061,0.646241619622797,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet18_random,resnet18,none,5,0.7311827956989247,0.6212121212121212,0.6359870985038298,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_dtd,resnet50,dtd,1,0.7741935483870966,0.6818181818181818,0.6757297305236185,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_dtd,resnet50,dtd,2,0.851063829787234,0.7878787878787878,0.6039546042456663,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_dtd,resnet50,dtd,3,0.888888888888889,0.8484848484848485,0.48532704303139135,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_dtd,resnet50,dtd,4,0.8915662650602411,0.8636363636363636,0.4222304216004852,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_dtd,resnet50,dtd,5,0.8809523809523809,0.8484848484848485,0.4072598295104235,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_imagenet,resnet50,imagenet,1,0.8421052631578947,0.7727272727272727,0.680447584704349,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_imagenet,resnet50,imagenet,2,0.8541666666666666,0.7878787878787878,0.6638469803602176,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_imagenet,resnet50,imagenet,3,0.8421052631578947,0.7727272727272727,0.6390787416830995,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_imagenet,resnet50,imagenet,4,0.9010989010989011,0.8636363636363636,0.627410532388472,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_imagenet,resnet50,imagenet,5,0.9111111111111111,0.8787878787878788,0.6052668506937816,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_random,resnet50,none,1,0.7547169811320755,0.6060606060606061,0.7067129450633114,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_random,resnet50,none,2,0.7500000000000001,0.6060606060606061,0.7016410863489136,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_random,resnet50,none,3,0.766355140186916,0.6212121212121212,0.6892481262522533,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_random,resnet50,none,4,0.766355140186916,0.6212121212121212,0.6780051154301578,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet50_random,resnet50,none,5,0.7755102040816327,0.6666666666666666,0.6830994289620478,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_squeezenet1_1_imagenet,squeezenet1_1,imagenet,1,0.766355140186916,0.6212121212121212,0.7972028416798527,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_squeezenet1_1_imagenet,squeezenet1_1,imagenet,2,0.766355140186916,0.6212121212121212,0.671437874772495,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_squeezenet1_1_imagenet,squeezenet1_1,imagenet,3,0.766355140186916,0.6212121212121212,0.6341209918036497,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_squeezenet1_1_imagenet,squeezenet1_1,imagenet,4,0.766355140186916,0.6212121212121212,0.6098501709170807,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_squeezenet1_1_imagenet,squeezenet1_1,imagenet,5,0.766355140186916,0.6212121212121212,0.5967443630211335,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
run_20260122_163018,squeezenet1_1,imagenet,1,0.766355140186916,0.6212121212121212,0.7546412882051969,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
run_20260122_163018,squeezenet1_1,imagenet,2,0.766355140186916,0.6212121212121212,0.6544164499842134,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
run_20260122_163018,squeezenet1_1,imagenet,3,0.766355140186916,0.6212121212121212,0.628097006700989,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
run_20260122_163018,squeezenet1_1,imagenet,4,0.766355140186916,0.6212121212121212,0.5968644312001709,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
run_20260122_163018,squeezenet1_1,imagenet,5,0.766355140186916,0.6212121212121212,0.5889747734356644,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
run_20260126_140908,squeezenet1_1,imagenet,1,1.0,1.0,0.17987898848950862,,,,,,,,,,False,ground_truth261.csv,5,5,5,5,
run_20260126_141036,squeezenet1_1,imagenet,1,1.0,1.0,0.17987898848950862,,,,,,,,,,False,ground_truth261.csv,5,5,5,5,
run_20260126_141036,squeezenet1_1,imagenet,2,1.0,1.0,0.1416040539741516,,,,,,,,,,False,ground_truth261.csv,5,5,5,5,
run_20260126_141036,squeezenet1_1,imagenet,3,1.0,1.0,0.098909180611372,,,,,,,,,,False,ground_truth261.csv,5,5,5,5,
run_20260126_141036,squeezenet1_1,imagenet,4,1.0,1.0,0.0711926843971014,,,,,,,,,,False,ground_truth261.csv,5,5,5,5,
run_20260126_141036,squeezenet1_1,imagenet,5,1.0,1.0,0.0605892357416451,,,,,,,,,,False,ground_truth261.csv,5,5,5,5,
run_20260126_141300,squeezenet1_1,imagenet,1,0.7671232876712328,0.6222222222222222,0.7414022961007152,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_141300,squeezenet1_1,imagenet,2,0.7671232876712328,0.6222222222222222,0.6308482022961089,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_141300,squeezenet1_1,imagenet,3,0.7671232876712328,0.6222222222222222,0.5790032452068796,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_141300,squeezenet1_1,imagenet,4,0.7671232876712328,0.6222222222222222,0.5398133390605937,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_141300,squeezenet1_1,imagenet,5,0.7671232876712328,0.6222222222222222,0.5171981749482636,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_142816,squeezenet1_1,imagenet,1,0.7671232876712328,0.6222222222222222,0.7414022961007152,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_142816,squeezenet1_1,imagenet,2,0.7671232876712328,0.6222222222222222,0.6308482022961089,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_142816,squeezenet1_1,imagenet,3,0.7671232876712328,0.6222222222222222,0.5790032452068796,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_142816,squeezenet1_1,imagenet,4,0.7671232876712328,0.6222222222222222,0.5398133390605937,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_142816,squeezenet1_1,imagenet,5,0.7671232876712328,0.6222222222222222,0.5171981749482636,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_143557,squeezenet1_1,imagenet,1,0.7671232876712328,0.6222222222222222,0.7414022961007152,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_143557,squeezenet1_1,imagenet,2,0.7671232876712328,0.6222222222222222,0.6308482022961089,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_143557,squeezenet1_1,imagenet,3,0.7671232876712328,0.6222222222222222,0.5790032452068796,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_143557,squeezenet1_1,imagenet,4,0.7671232876712328,0.6222222222222222,0.5398133390605937,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_143557,squeezenet1_1,imagenet,5,0.7671232876712328,0.6222222222222222,0.5171981749482636,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_143557,squeezenet1_1,imagenet,6,0.7671232876712328,0.6222222222222222,0.49484340196896637,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_143557,squeezenet1_1,imagenet,7,0.7671232876712328,0.6222222222222222,0.47597668979733126,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_143557,squeezenet1_1,imagenet,8,0.7671232876712328,0.6222222222222222,0.4602048432794514,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_143557,squeezenet1_1,imagenet,9,0.7671232876712328,0.6222222222222222,0.4481926981248063,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_143557,squeezenet1_1,imagenet,10,0.7671232876712328,0.6222222222222222,0.4320036304419307,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_152748,squeezenet1_1,imagenet,1,0.7671232876712328,0.6222222222222222,0.6729974568052578,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_152748,squeezenet1_1,imagenet,2,0.7671232876712328,0.6222222222222222,0.535396363332421,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_152748,squeezenet1_1,imagenet,3,0.7671232876712328,0.6222222222222222,0.4961601468133017,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_152748,squeezenet1_1,imagenet,4,0.7671232876712328,0.6222222222222222,0.470827083456094,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_152748,squeezenet1_1,imagenet,5,0.7671232876712328,0.6222222222222222,0.45520367414490076,,,,,,,,,,False,ground_truth261.csv,45,45,45,45,
run_20260126_164452,squeezenet1_1,imagenet,1,0.7733333333333333,0.6304347826086957,0.7245129030861267,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_164452,squeezenet1_1,imagenet,2,0.7733333333333333,0.6304347826086957,0.6184789255057296,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_164452,squeezenet1_1,imagenet,3,0.7733333333333333,0.6304347826086957,0.5629984291653111,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_164452,squeezenet1_1,imagenet,4,0.7733333333333333,0.6304347826086957,0.5237797805707749,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_164452,squeezenet1_1,imagenet,5,0.7733333333333333,0.6304347826086957,0.5002651974762956,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_170626,resnet50,imagenet,1,0.7733333333333333,0.6304347826086957,0.6676786682377123,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_170626,resnet50,imagenet,2,0.7837837837837839,0.6521739130434783,0.6424420885843773,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_170626,resnet50,imagenet,3,0.8055555555555556,0.6956521739130435,0.6129236495658142,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_170626,resnet50,imagenet,4,0.8169014084507042,0.717391304347826,0.5714543322994284,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_170626,resnet50,imagenet,5,0.8169014084507042,0.717391304347826,0.5428851875540328,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_172515,resnet18,imagenet,1,0.7714285714285715,0.6521739130434783,0.658463258286045,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_172515,resnet18,imagenet,2,0.8484848484848485,0.782608695652174,0.6008755216859791,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_172515,resnet18,imagenet,3,0.888888888888889,0.8478260869565217,0.44932462336265877,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_172515,resnet18,imagenet,4,0.8750000000000001,0.8260869565217391,0.3644705757702867,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_172515,resnet18,imagenet,5,0.9180327868852458,0.8913043478260869,0.3228490106047016,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_172515,resnet18,imagenet,6,0.8813559322033899,0.8478260869565217,0.2798578397051929,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_172515,resnet18,imagenet,7,0.8620689655172413,0.8260869565217391,0.2538326265468989,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_172515,resnet18,imagenet,8,0.9032258064516129,0.8695652173913043,0.25302135487125343,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_172515,resnet18,imagenet,9,0.8620689655172413,0.8260869565217391,0.20883251161199726,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_172515,resnet18,imagenet,10,0.9,0.8695652173913043,0.216891831914856,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,1,0.7714285714285715,0.6521739130434783,0.658463258286045,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,2,0.8484848484848485,0.782608695652174,0.6008755216859791,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,3,0.888888888888889,0.8478260869565217,0.44932462336265877,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,4,0.8750000000000001,0.8260869565217391,0.3644705757702867,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,5,0.9180327868852458,0.8913043478260869,0.3228490106047016,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,6,0.8813559322033899,0.8478260869565217,0.2798578397051929,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,7,0.8620689655172413,0.8260869565217391,0.2538326265468989,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,8,0.9032258064516129,0.8695652173913043,0.25302135487125343,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,9,0.8620689655172413,0.8260869565217391,0.20883251161199726,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,10,0.9,0.8695652173913043,0.216891831914856,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,11,0.847457627118644,0.8043478260869565,0.15922564541640347,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,12,0.847457627118644,0.8043478260869565,0.19254317593901124,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,13,0.8813559322033899,0.8478260869565217,0.14790009136681687,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,14,0.9032258064516129,0.8695652173913043,0.14540173373606108,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_173541,resnet18,imagenet,15,0.8620689655172413,0.8260869565217391,0.1533129860379108,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,1,0.7714285714285715,0.6521739130434783,0.658463258286045,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,2,0.8484848484848485,0.782608695652174,0.6008755216859791,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,3,0.888888888888889,0.8478260869565217,0.44932462336265877,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,4,0.8750000000000001,0.8260869565217391,0.3644705757702867,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,5,0.9180327868852458,0.8913043478260869,0.3228490106047016,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,6,0.8813559322033899,0.8478260869565217,0.2798578397051929,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,7,0.8620689655172413,0.8260869565217391,0.2538326265468989,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,8,0.9032258064516129,0.8695652173913043,0.25302135487125343,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,9,0.8620689655172413,0.8260869565217391,0.20883251161199726,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,10,0.9,0.8695652173913043,0.216891831914856,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,11,0.847457627118644,0.8043478260869565,0.15922564541640347,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,12,0.847457627118644,0.8043478260869565,0.19254317593901124,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,13,0.8813559322033899,0.8478260869565217,0.14790009136681687,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,14,0.9032258064516129,0.8695652173913043,0.14540173373606108,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,15,0.8620689655172413,0.8260869565217391,0.1533129860379108,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,16,0.9032258064516129,0.8695652173913043,0.15351008866747765,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,17,0.8620689655172413,0.8260869565217391,0.10706626938222205,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,18,0.8666666666666666,0.8260869565217391,0.10539697309164968,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,19,0.8214285714285715,0.782608695652174,0.13886952819685414,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_175234,resnet18,imagenet,20,0.8421052631578947,0.8043478260869565,0.09479497716545242,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_180732,resnet50,imagenet,1,0.7733333333333333,0.6304347826086957,0.6676786682377123,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_180732,resnet50,imagenet,2,0.7837837837837839,0.6521739130434783,0.6424420885843773,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_180732,resnet50,imagenet,3,0.8055555555555556,0.6956521739130435,0.6129236495658142,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_180732,resnet50,imagenet,4,0.8169014084507042,0.717391304347826,0.5714543322994284,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_180732,resnet50,imagenet,5,0.8169014084507042,0.717391304347826,0.5428851875540328,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_180732,resnet50,imagenet,6,0.8787878787878788,0.8260869565217391,0.4887147825874694,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_180732,resnet50,imagenet,7,0.8656716417910448,0.8043478260869565,0.44494133322206264,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_180732,resnet50,imagenet,8,0.8709677419354839,0.8260869565217391,0.40796154198581225,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_180732,resnet50,imagenet,9,0.8852459016393444,0.8478260869565217,0.36321266211875497,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_180732,resnet50,imagenet,10,0.8852459016393444,0.8478260869565217,0.3031728884128675,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,1,0.7733333333333333,0.6304347826086957,0.6676786682377123,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,2,0.7837837837837839,0.6521739130434783,0.6424420885843773,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,3,0.8055555555555556,0.6956521739130435,0.6129236495658142,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,4,0.8169014084507042,0.717391304347826,0.5714543322994284,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,5,0.8169014084507042,0.717391304347826,0.5428851875540328,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,6,0.8787878787878788,0.8260869565217391,0.4887147825874694,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,7,0.8656716417910448,0.8043478260869565,0.44494133322206264,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,8,0.8709677419354839,0.8260869565217391,0.40796154198581225,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,9,0.8852459016393444,0.8478260869565217,0.36321266211875497,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,10,0.8852459016393444,0.8478260869565217,0.3031728884128675,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,11,0.8852459016393444,0.8478260869565217,0.2796225363261079,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,12,0.8852459016393444,0.8478260869565217,0.24496086276557347,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,13,0.8620689655172413,0.8260869565217391,0.23346674519858948,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,14,0.8852459016393444,0.8478260869565217,0.20088704334546442,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_181456,resnet50,imagenet,15,0.8709677419354839,0.8260869565217391,0.21045497027162002,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,1,0.7733333333333333,0.6304347826086957,0.6695023149660189,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,2,0.7837837837837839,0.6521739130434783,0.650783917022078,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,3,0.7307692307692308,0.6956521739130435,0.6076018744952059,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,4,0.7666666666666667,0.6956521739130435,0.5656462695500623,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,5,0.736842105263158,0.6739130434782609,0.5295863323015709,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,6,0.6274509803921569,0.5869565217391305,0.48725882637990664,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,7,0.5581395348837208,0.5869565217391305,0.47261311893593777,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,8,0.6666666666666667,0.6304347826086957,0.46711442650180973,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,9,0.6530612244897959,0.6304347826086957,0.40927874707195855,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,10,0.75,0.6956521739130435,0.4083803480618621,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,11,0.7384615384615385,0.6304347826086957,0.3220131607904826,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,12,0.7857142857142857,0.7391304347826086,0.3308790962173514,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,13,0.6666666666666666,0.6521739130434783,0.29224289157619215,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,14,0.7407407407407408,0.6956521739130435,0.28810561727987577,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_183202,resnet18,none,15,0.7169811320754716,0.6739130434782609,0.2637270713097429,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,1,0.6923076923076923,0.6521739130434783,0.688877826357541,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,2,0.7733333333333333,0.6304347826086957,0.6633629863392817,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,3,0.8055555555555556,0.6956521739130435,0.6558083438709991,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,4,0.7733333333333333,0.6304347826086957,0.6413591566151136,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,5,0.7887323943661971,0.6739130434782609,0.6374766842959678,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,6,0.7733333333333333,0.6304347826086957,0.6351473740518909,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,7,0.75,0.6521739130434783,0.6204644745343352,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,8,0.7333333333333333,0.6521739130434783,0.6265518910264316,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,9,0.7671232876712328,0.6304347826086957,0.6287475074807258,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,10,0.7733333333333333,0.6304347826086957,0.6016806779658957,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,11,0.7868852459016394,0.717391304347826,0.6024520446176398,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,12,0.8125,0.7391304347826086,0.578000847280842,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,13,0.8135593220338982,0.7608695652173914,0.5847894617139476,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,14,0.7868852459016394,0.717391304347826,0.5744260084955659,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_184251,resnet50,none,15,0.7999999999999999,0.7391304347826086,0.5623871280722422,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_192056,resnet50,dtd,1,0.7733333333333333,0.6304347826086957,0.6613524107083882,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_192056,resnet50,dtd,2,0.8923076923076924,0.8478260869565217,0.5855513847037538,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_192056,resnet50,dtd,3,0.9206349206349206,0.8913043478260869,0.43654255785354196,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_192056,resnet50,dtd,4,0.9206349206349206,0.8913043478260869,0.31069706449769946,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_192056,resnet50,dtd,5,0.8666666666666666,0.8260869565217391,0.30109144620699424,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
run_20260126_193529,resnet50,dtd,1,0.7733333333333333,0.6304347826086957,0.6613524107083882,,,,,,,,,,False,ground_truth261.csv,46,46,46,46,
